name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Belangera chabertii,Cunoniaceae,Belangera,chabertii,spec.,Annuaire Conserv. Jard. Bot. Genève 7-8: 328. 1904 ,Annuaire Conserv. Jard. Bot. Genève,1904,Brazil (Southern America),31071-2,NA,NA,www.ipni.org/n/31071-2,tax_nov,IPNI,NA
Belangera cuneata,Cunoniaceae,Belangera,cuneata,spec.,Fl. Bras. Merid. (A. St.-Hil.). 2: 204. 1830 ,Fl. Bras. Merid. (A. St.-Hil.).,1830,"Paraná (Brazil, Southern America)",308086-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.spage=204&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/308086-2,tax_nov,IPNI,NA
Belangera grandistipularis,Cunoniaceae,Belangera,grandistipularis,spec.,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 17. 1890 ; 15(Beibl. 34): 16. 1892.",Bot. Jahrb. Syst.,1890,Brazil (Southern America),31076-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/42971883&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31076-2,tax_nov,IPNI,NA
Belangera ulei,Cunoniaceae,Belangera,ulei,spec.,"Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 18a: 236. 1930 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1930,"Rio de Janeiro (Brazil, Southern America)",31083-2,NA,NA,www.ipni.org/n/31083-2,tax_nov,IPNI,NA
Lamanonia brasiliensis,Cunoniaceae,Lamanonia,brasiliensis,spec.,"Revista Brasil. Bot. 16: 80, figs. 12-16. 1993 ",Revista Brasil. Bot.,1993,"Distrito Federal (Brazil, Southern America)",303194-2,NA,NA,www.ipni.org/n/303194-2,tax_nov,IPNI,NA
Weinmannia discolor,Cunoniaceae,Weinmannia,discolor,spec.,London J. Bot. 4: 104. 1845 ,London J. Bot.,1845,Brazil (Southern America),268181-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.spage=104&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/268181-2,tax_nov,IPNI,NA
Weinmannia humilis,Cunoniaceae,Weinmannia,humilis,spec.,Linnaea 36: 620. 1870 [1869-70] ,Linnaea,1870,Brazil (Southern America),268214-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/121700&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/268214-2,tax_nov,IPNI,NA
Weinmannia organensis,Cunoniaceae,Weinmannia,organensis,spec.,London J. Bot. 4: 104. 1845 ,London J. Bot.,1845,Brazil (Southern America),268259-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.spage=104&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/268259-2,tax_nov,IPNI,NA
Weinmannia paulliniifolia,Cunoniaceae,Weinmannia,paulliniifolia,spec.,Prodr. [A. P. de Candolle] 4: 11. 1830 [late Sep 1830] ,Prodr. [A. P. de Candolle],1830,Brazil (Southern America),268269-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/152157&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as W. paulliniaefolia,www.ipni.org/n/268269-2,tax_nov,IPNI,NA
Weinmannia velutina,Cunoniaceae,Weinmannia,velutina,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 10: 772. 1929 ,Notizbl. Bot. Gart. Berlin-Dahlem,1929,Brazil (Southern America),268336-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1929&rft.spage=772&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/268336-2,tax_nov,IPNI,NA
