name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Pamphilia pedicellata,Styracaceae,Pamphilia,pedicellata,spec.,"Pflanzenr. (Engler) 4, Fam. 241: 17, fig. 3. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),181340-2,NA,NA,www.ipni.org/n/181340-2,tax_nov,IPNI,NA
Styrax acuminatus,Styracaceae,Styrax,acuminatus,spec.,Pl. Bras. Icon. Descr. 2: 58 (t. 138). 1830 ,Pl. Bras. Icon. Descr.,1830,Brazil (Southern America),327023-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.spage=58&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as S. acuminatum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),www.ipni.org/n/327023-2,tax_nov,IPNI,NA
Styrax albus,Styracaceae,Styrax,albus,spec.,"Syst. Veg., ed. 16 [Sprengel] 2: 285. 1825 [Jan-May 1825] ","Syst. Veg., ed. 16 [Sprengel]",1825,Brazil (Southern America),327024-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=285&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,masculine gender recommended to Styrax (see Taxon 25: 581. 1976),www.ipni.org/n/327024-2,tax_nov,IPNI,NA
Styrax alutaceus,Styracaceae,Styrax,alutaceus,spec.,Fl. Bras. (Martius) 7: 190. 1868 [1 Aug 1868] ,Fl. Bras. (Martius),1868,Brazil (Southern America),247597-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141345&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as S. alutaceum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),www.ipni.org/n/247597-2,tax_nov,IPNI,NA
Styrax aureus,Styracaceae,Styrax,aureus,spec.,Reise Bras. (Spix & Mart.) 1: 551. 1823 [Nov 1823] ,Reise Bras. (Spix & Mart.),1823,Brazil (Southern America),327047-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=551&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/16406&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as S. aureum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),www.ipni.org/n/327047-2,tax_nov,IPNI,NA
Styrax bicolor,Styracaceae,Styrax,bicolor,spec.,Trop. Woods no. 90: 26. 1947 ,Trop. Woods,1947,"Amazonas (Brazil, Southern America)",247612-2,NA,NA,www.ipni.org/n/247612-2,tax_nov,IPNI,NA
Styrax burchellii,Styracaceae,Styrax,burchellii,spec.,"Pflanzenr. (Engler) 4, Fam. 241: 46. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),247615-2,NA,NA,www.ipni.org/n/247615-2,tax_nov,IPNI,NA
Styrax chrysasterus,Styracaceae,Styrax,chrysasterus,spec.,Pl. Bras. Icon. Descr. 2: 59 (t. 139). 1827 ,Pl. Bras. Icon. Descr.,1827,Brazil (Southern America),327050-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.spage=59&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as S. chrysasterum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),www.ipni.org/n/327050-2,tax_nov,IPNI,NA
Styrax chrysocalyx,Styracaceae,Styrax,chrysocalyx,spec.,Novon 14(1): 43 (-45; fig. 1). 2004 [23 Mar 2004] ,Novon,2004,"Rio de Janeiro (Brazil, Southern America)",60429995-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/643701&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/60429995-2,tax_nov,IPNI,NA
Styrax cinereus,Styracaceae,Styrax,cinereus,spec.,"Acta Amazonica 1(1): 23. 1971 Acta Amazonica 1(3): 23, f. 1.  1971",Acta Amazonica,1971,"Brazl, Amazonas (Brazil, Southern America)",247625-2,NA,NA,www.ipni.org/n/247625-2,tax_nov,IPNI,NA
