name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Costus atlanticus,Zingiberaceae,Costus,atlanticus,spec.,Syst. Biodivers. 18(1): 50. 2020 [3 Apr 2020] [epublished],Syst. Biodivers.,2020,"Pernambuco (Brazil Northeast, Brazil, Southern America)",77210373-1,NA,doi:10.1080/14772000.2020.1729890,www.ipni.org/n/77210373-1,tax_nov,IPNI,https://doi.org/10.1080/14772000.2020.1729890
Renealmia acreana,Zingiberaceae,Renealmia,acreana,spec.,Acta Bot. Neerl. 24(5-6): 473. 1976 [1975 publ. 10 May 1976] ,Acta Bot. Neerl.,1976,Brazil (Southern America),218582-2,NA,NA,www.ipni.org/n/218582-2,tax_nov,IPNI,NA
Renealmia angustifolia,Zingiberaceae,Renealmia,angustifolia,spec.,"Pflanzenr. (Engler) 4, Fam. 46: 304. 1904 ",Pflanzenr. (Engler),1904,Brazil (Southern America),218585-2,NA,NA,www.ipni.org/n/218585-2,tax_nov,IPNI,NA
Renealmia brasiliensis,Zingiberaceae,Renealmia,brasiliensis,spec.,"Pflanzenr. (Engler) 4, Fam. 46: 305. 1904 ",Pflanzenr. (Engler),1904,Brazil (Southern America),218593-2,NA,NA,www.ipni.org/n/218593-2,tax_nov,IPNI,NA
Renealmia chrysotricha,Zingiberaceae,Renealmia,chrysotricha,spec.,"Fl. Bras. (Martius) 3(3): 42, t. 12. 1890 [1 Jan 1890] ",Fl. Bras. (Martius),1890,Brazil (Southern America),218600-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/136294&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/218600-2,tax_nov,IPNI,NA
Renealmia floribunda,Zingiberaceae,Renealmia,floribunda,spec.,"Pflanzenr. (Engler) 4, Fam. 46: 300. 1904 ",Pflanzenr. (Engler),1904,Brazil (Southern America),218616-2,NA,NA,www.ipni.org/n/218616-2,tax_nov,IPNI,NA
Renealmia foliosa,Zingiberaceae,Renealmia,foliosa,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 482. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),218618-2,NA,NA,www.ipni.org/n/218618-2,tax_nov,IPNI,NA
Renealmia goyazensis,Zingiberaceae,Renealmia,goyazensis,spec.,Bull. Soc. Bot. France 49: 23. 1902 ,Bull. Soc. Bot. France,1902,Brazil (Southern America),218621-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/322041&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/218621-2,tax_nov,IPNI,NA
Renealmia krukovii,Zingiberaceae,Renealmia,krukovii,spec.,Acta Bot. Neerl. 24(5-6): 477. 1976 [1975 publ. 10 May 1976] ,Acta Bot. Neerl.,1976,"Amazonas (Brazil North, Brazil, Southern America)",218629-2,NA,NA,www.ipni.org/n/218629-2,tax_nov,IPNI,NA
Renealmia latibracteata,Zingiberaceae,Renealmia,latibracteata,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 9: 153. 1924 ,Notizbl. Bot. Gart. Berlin-Dahlem,1924,Brazil (Southern America),218630-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=153&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/218630-2,tax_nov,IPNI,NA
Renealmia longipes,Zingiberaceae,Renealmia,longipes,spec.,"Pflanzenr. (Engler) 4, Fam. 46: 305. 1904 ",Pflanzenr. (Engler),1904,Brazil (Southern America),218634-2,NA,NA,www.ipni.org/n/218634-2,tax_nov,IPNI,NA
Renealmia matogrossensis,Zingiberaceae,Renealmia,matogrossensis,spec.,Acta Bot. Neerl. 24(5-6): 478. 1976 [1975 publ. 10 May 1976] ,Acta Bot. Neerl.,1976,"Mato Grosso (Brazil West-Central, Brazil, Southern America)",218638-2,NA,NA,www.ipni.org/n/218638-2,tax_nov,IPNI,NA
Renealmia microcalyx,Zingiberaceae,Renealmia,microcalyx,spec.,"Notes Roy. Bot. Gard. Edinburgh 46: 315(-317), fig. 6. 1990 ",Notes Roy. Bot. Gard. Edinburgh,1990,"Amazonas (Brazil, Southern America)",284191-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1990&rft.spage=315&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/43948&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/284191-2,tax_nov,IPNI,NA
Renealmia petasites,Zingiberaceae,Renealmia,petasites,spec.,Bull. Soc. Bot. France 49: 26. 1902 ,Bull. Soc. Bot. France,1902,Brazil (Southern America),218655-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/322044&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/218655-2,tax_nov,IPNI,NA
Renealmia pycnostachys,Zingiberaceae,Renealmia,pycnostachys,spec.,"Pflanzenr. (Engler) 4, Fam. 46: 302. 1904 ",Pflanzenr. (Engler),1904,Brazil (Southern America),218661-2,NA,NA,www.ipni.org/n/218661-2,tax_nov,IPNI,NA
Renealmia regnelliana,Zingiberaceae,Renealmia,regnelliana,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 10: 64. 1927 ,Notizbl. Bot. Gart. Berlin-Dahlem,1927,Brazil (Southern America),218664-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1927&rft.spage=64&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/218664-2,tax_nov,IPNI,NA
